,slide_id,case_id,magnification,level_downsamples
284,TCGA-DU-5847-01Z-00-DX1.b7d7de58-38b6-4686-8588-a2542c8595b4,TCGA-DU-5847,40x,"(1.0, 4.000168323590732, 16.004883706915088, 32.02505372442691)"
285,TCGA-DU-5849-01Z-00-DX1.e7b1aee3-be94-4472-a7b1-313b7dc8986b,TCGA-DU-5849,40x,"(1.0, 4.00002707825616, 16.001682062045788, 32.006406382824494)"
286,TCGA-DU-5851-01Z-00-DX1.ebd0a3a5-4127-4ec3-8ef2-2c77515e3266,TCGA-DU-5851,40x,"(1.0, 4.000195809672998, 16.006188263917366, 32.01518674995293)"
287,TCGA-DU-5852-01Z-00-DX1.2abc3f8e-6ed5-4526-80b4-d84dc4d983b8,TCGA-DU-5852,40x,"(1.0, 4.000133398652688, 16.004158139503986, 32.019844213861205)"
288,TCGA-DU-5853-01Z-00-DX1.10c22c4b-d45c-45aa-830a-b2749c8bbcc4,TCGA-DU-5853,40x,"(1.0, 4.000335282156468, 16.003129780644322, 32.00904044699139)"
289,TCGA-DU-5854-01Z-00-DX1.b4d00993-a322-4d5a-b7a1-06db7ad078ab,TCGA-DU-5854,40x,"(1.0, 4.0, 16.000333611342786, 32.003336670003335)"
290,TCGA-DU-5855-01Z-00-DX1.046a8964-3cdf-49cf-a65c-3254e50ae90d,TCGA-DU-5855,40x,"(1.0, 4.0, 16.000901713255185)"
291,TCGA-DU-5870-01Z-00-DX1.11f12fa4-b243-4e7a-885a-43f6ca71f024,TCGA-DU-5870,40x,"(1.0, 4.000155402183765, 16.00145812255682)"
292,TCGA-DU-5871-01Z-00-DX1.50906dc0-cc83-473a-ac50-17d9f6ee1bc3,TCGA-DU-5871,40x,"(1.0, 4.000130533794268, 16.001010431327323, 32.00647040548526)"
293,TCGA-DU-5872-01Z-00-DX1.98ee5af3-3732-43a5-b628-93fd9ff9092b,TCGA-DU-5872,40x,"(1.0, 4.000242774831431, 16.00362060815046)"
294,TCGA-DU-5874-01Z-00-DX1.ce55b450-4580-43b8-9fd1-2023e5fb1f65,TCGA-DU-5874,40x,"(1.0, 4.000122414004162, 16.00146914789422, 32.00548039937917)"
295,TCGA-DU-6392-01Z-00-DX1.f44c08a3-d488-483d-b760-f23b0160f832,TCGA-DU-6392,40x,"(1.0, 4.000131109687313, 16.001822432466078, 32.00563705179283)"
296,TCGA-DU-6393-01Z-00-DX1.a91ec35c-6b09-4ea7-8c15-e13119177f74,TCGA-DU-6393,40x,"(1.0, 4.000078009205087, 16.002759977551786, 32.00551995510357)"
297,TCGA-DU-6394-01Z-00-DX1.2d96d992-3950-4350-abe0-e219559a7c7a,TCGA-DU-6394,40x,"(1.0, 4.000083402835696, 16.00121372546362, 32.00591044407296)"
298,TCGA-DU-6395-01Z-00-DX1.c2fa922a-48b9-46fe-87d3-ea18e925dd98,TCGA-DU-6395,40x,"(1.0, 4.000125922315667, 16.001337384118223, 32.0054556539392)"
299,TCGA-DU-6396-01Z-00-DX1.0a818d89-d17b-45aa-85ce-d3a6631b7807,TCGA-DU-6396,40x,"(1.0, 4.000082960013273, 16.000774336283186, 32.00154867256637)"
300,TCGA-DU-6397-01Z-00-DX1.82694102-b70e-4919-bd88-644692606d52,TCGA-DU-6397,40x,"(1.0, 4.000162133326365, 16.002298477684327, 32.0115178062904)"
301,TCGA-DU-6399-01Z-00-DX1.1a964643-a0f0-4338-8976-3bf5f832236c,TCGA-DU-6399,40x,"(1.0, 4.000066782422866, 16.001335826876836, 32.00694815606627)"
302,TCGA-DU-6400-01Z-00-DX1.46dd4fdb-66b4-445e-b9b7-c0eb8c114ed7,TCGA-DU-6400,40x,"(1.0, 4.000170419891039, 16.00205486798714, 32.007824348972534)"
303,TCGA-DU-6401-01Z-00-DX1.117ba558-9f05-416d-b621-20c5c83895c8,TCGA-DU-6401,40x,"(1.0, 4.000076769537847, 16.001535626535627, 32.003071253071255)"
304,TCGA-DU-6402-01Z-00-DX1.d7027057-55c3-435a-ac9a-41d353f120db,TCGA-DU-6402,40x,"(1.0, 4.000117992712584, 16.002019692623826, 32.006763427003975)"
305,TCGA-DU-6403-01Z-00-DX1.b08e05bd-9594-40d7-b86b-88dfc38be7ef,TCGA-DU-6403,40x,"(1.0, 4.000093775035554, 16.00193809323993, 32.006628341934665)"
306,TCGA-DU-6404-01Z-00-DX1.93c15688-f5b2-40bc-85eb-ff2661e16d4e,TCGA-DU-6404,40x,"(1.0, 4.000109662827482, 16.000438651309928, 32.00460180574858)"
307,TCGA-DU-6405-01Z-00-DX1.f5511a52-10ce-458d-a810-cd9c7fb1a0c6,TCGA-DU-6405,40x,"(1.0, 4.0000236933137465, 16.001232227488153, 32.00549867273416)"
308,TCGA-DU-6406-01Z-00-DX1.ad212563-154d-4090-b86c-40d91b4d9e48,TCGA-DU-6406,40x,"(1.0, 4.00014292125028, 16.002858965334795, 32.01487224275097)"
309,TCGA-DU-6407-01Z-00-DX1.191e7dfe-7bb3-446f-ba9d-8123b83f75d9,TCGA-DU-6407,40x,"(1.0, 4.00011320814337, 16.002067749092355, 32.01099055430055)"
310,TCGA-DU-6408-01Z-00-DX1.341db4f1-3ab8-486e-91e8-0e60081e56f9,TCGA-DU-6408,40x,"(1.0, 4.000121771488038, 16.001220383381288, 32.005374763186964)"
311,TCGA-DU-6410-01Z-00-DX1.468e7f40-088d-426a-9458-7079ebcacc98,TCGA-DU-6410,40x,"(1.0, 4.000248903008064, 16.005168255038456)"
312,TCGA-DU-6542-01Z-00-DX1.ccdb126c-5e8b-4094-9282-c2ea5d0d6a04,TCGA-DU-6542,40x,"(1.0, 4.000130667712009, 16.001901828802275, 32.01484294615396)"
313,TCGA-DU-7006-01Z-00-DX1.F91BD282-C5E5-441D-806E-354A1F78B04F,TCGA-DU-7006,40x,"(1.0, 4.000067312870221, 16.002159610649123)"
314,TCGA-DU-7007-01Z-00-DX1.DB64D884-B8AA-4540-BF6F-BF83B1D15A26,TCGA-DU-7007,40x,"(1.0, 4.000022213336887, 16.000954295401076, 32.00679311351195)"
315,TCGA-DU-7008-01Z-00-DX1.C4A4B091-9F79-4B12-AACE-521CF12DFF1C,TCGA-DU-7008,40x,"(1.0, 4.000272578593494, 16.005454545454548)"
316,TCGA-DU-7009-01Z-00-DX1.EAAC2D49-EFA4-48B1-97D9-5387C25155C4,TCGA-DU-7009,40x,"(1.0, 4.000087343872828, 16.00104821802935)"
317,TCGA-DU-7010-01Z-00-DX1.542F36CC-9685-4780-94EB-B664CECFF09D,TCGA-DU-7010,40x,"(1.0, 4.0, 16.000991571641052)"
318,TCGA-DU-7011-01Z-00-DX1.839D54AF-A0C7-4DE4-A7D0-D19C760FFB3D,TCGA-DU-7011,40x,"(1.0, 4.000244259892526, 16.00228013029316)"
319,TCGA-DU-7012-01Z-00-DX1.3D0ACB4F-8CBB-47F9-B015-0AFF70928A62,TCGA-DU-7012,40x,"(1.0, 4.000044754744003, 16.000179018976013)"
320,TCGA-DU-7013-01Z-00-DX1.04BAB2CD-8B7D-480F-92D2-3CC8DA1485BC,TCGA-DU-7013,40x,"(1.0, 4.000141870802988, 16.0025143747306)"
321,TCGA-DU-7014-01Z-00-DX1.8BF185BC-AE93-4FA6-8672-10CFA214FF62,TCGA-DU-7014,40x,"(1.0, 4.000212284177753, 16.0050047419542)"
322,TCGA-DU-7015-01Z-00-DX1.E604489D-E82C-4129-9CDC-16AD1D33B3F2,TCGA-DU-7015,40x,"(1.0, 4.000045392646392, 16.002361060661094)"
323,TCGA-DU-7018-01Z-00-DX1.75C2DA95-5661-4CC4-BF42-CF30137CEA9F,TCGA-DU-7018,40x,"(1.0, 4.0, 16.004479355931995)"
324,TCGA-DU-7019-01Z-00-DX1.94F228DF-0184-4D7F-9899-CCFEE24959C4,TCGA-DU-7019,40x,"(1.0, 4.0001056635672025, 8.000211327134405)"
325,TCGA-DU-7290-01Z-00-DX1.6C7C6F04-43D1-43B4-A68D-677E25AD5627,TCGA-DU-7290,40x,"(1.0, 4.000131787032156, 16.000527148128626, 32.00949367088607)"
326,TCGA-DU-7292-01Z-00-DX1.16D2007C-3019-499C-8E5B-9F5308DFF235,TCGA-DU-7292,40x,"(1.0, 4.000061942517344, 16.000811467927324, 32.00162293585465)"
327,TCGA-DU-7294-01Z-00-DX1.42C278DB-951F-46DD-A455-7D5ED4AA7CF0,TCGA-DU-7294,40x,"(1.0, 4.000198045946659, 16.002905441098783, 32.017331056872166)"
328,TCGA-DU-7298-01Z-00-DX1.1A1DDD06-53F9-4641-AC10-B6F78349DC66,TCGA-DU-7298,40x,"(1.0, 4.000134898151895, 16.00161899622234, 32.01493949344037)"
329,TCGA-DU-7299-01Z-00-DX1.FF3646D8-9491-4692-998A-AABD68CABD56,TCGA-DU-7299,40x,"(1.0, 4.000098853301701, 16.001025433682464, 32.010900971501044)"
330,TCGA-DU-7300-01Z-00-DX1.296EE79F-D449-4D0A-AF26-9D7F807BAE24,TCGA-DU-7300,40x,"(1.0, 4.000095008867494, 16.000380035469977, 32.004815002534215)"
331,TCGA-DU-7301-01Z-00-DX1.4495E346-12EE-4730-8682-1D77D02CF5ED,TCGA-DU-7301,40x,"(1.0, 4.0001990181769935, 16.002571780172538, 32.005143560345076)"
332,TCGA-DU-7302-01Z-00-DX1.DF58DDC5-A6B1-4DE2-A048-A800099F8876,TCGA-DU-7302,40x,"(1.0, 4.0001511487303505, 16.002134816803576)"
333,TCGA-DU-7304-01Z-00-DX1.EA1BD5C1-A8FE-40E1-8287-B703185779CD,TCGA-DU-7304,40x,"(1.0, 4.000050823338077, 16.00183001220008, 32.012551114601536)"
334,TCGA-DU-7306-01Z-00-DX1.254D61E6-1AE1-43DE-AABB-9FDDAC1355D4,TCGA-DU-7306,40x,"(1.0, 4.0, 16.001845018450183, 32.003690036900366)"
335,TCGA-DU-7309-01Z-00-DX1.C4D67475-FE07-4B6A-A766-A4D339A51561,TCGA-DU-7309,40x,"(1.0, 4.0, 16.00070397747272, 32.00942249749613)"
336,TCGA-DU-8158-01Z-00-DX1.04fe31d7-0a47-4f5e-a6f5-28974dea86b4,TCGA-DU-8158,40x,"(1.0, 4.000083402835696, 16.006998693293184)"
337,TCGA-DU-8161-01Z-00-DX1.f8fa74fe-4793-47dc-9dc1-10e636835536,TCGA-DU-8161,40x,"(1.0, 4.000170096955264, 16.00566685961325)"
338,TCGA-DU-8162-01Z-00-DX1.bf95b059-f79c-4a49-b70b-295cca8e4cf0,TCGA-DU-8162,40x,"(1.0, 4.0, 8.00080677692618)"
339,TCGA-DU-8163-01Z-00-DX1.0f6383ea-6dd4-4424-b7b1-ec19d17d8d1a,TCGA-DU-8163,40x,"(1.0, 4.000368007850835, 16.00147203140334)"
340,TCGA-DU-8164-01Z-00-DX1.7a39faea-a8f4-4da9-a3e9-b899192445c8,TCGA-DU-8164,40x,"(1.0, 4.000368007850835, 8.001554346307234)"
341,TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718,TCGA-DU-8165,40x,"(1.0, 4.000271251705843, 8.000542503411687)"
342,TCGA-DU-8166-01Z-00-DX1.82951397-8c63-4c0f-8696-f081b170e21f,TCGA-DU-8166,40x,"(1.0, 4.000158027812895, 8.00031605562579)"
343,TCGA-DU-8167-01Z-00-DX1.9ec81b46-f1e9-4611-b018-74f398cb4e90,TCGA-DU-8167,40x,"(1.0, 4.000269631681106, 8.001264755318564)"
344,TCGA-DU-8168-01Z-00-DX1.e89da367-c6d4-4eb6-8d2e-96a0f8c8cd4a,TCGA-DU-8168,40x,"(1.0, 4.000329454706318, 16.005151294283493)"
345,TCGA-DU-A5TP-01Z-00-DX1.93C7592D-91A7-4A89-96A8-190654A36BA9,TCGA-DU-A5TP,40x,"(1.0, 4.000465590349381, 8.001661740915182)"
346,TCGA-DU-A5TR-01Z-00-DX1.87D9C8FE-7163-4E84-BA81-2B02E0193377,TCGA-DU-A5TR,40x,"(1.0, 4.000480569943846, 8.001535089723323)"
347,TCGA-DU-A5TS-01Z-00-DX1.FD62A1B8-0B55-4441-B650-9A8C7AEC8859,TCGA-DU-A5TS,40x,"(1.0, 4.000251046025104, 8.00189954626282)"
348,TCGA-DU-A5TT-01Z-00-DX1.86A745B4-0819-400D-9044-9A5ADC5276C7,TCGA-DU-A5TT,40x,"(1.0, 4.000177200236267, 16.00458948501585)"
349,TCGA-DU-A5TU-01Z-00-DX1.6816DF90-0684-4F6C-BCCE-D293BE9AD93D,TCGA-DU-A5TU,40x,"(1.0, 4.000439575016082, 16.006112795784787)"
350,TCGA-DU-A5TW-01Z-00-DX1.8129468D-0B48-4EAA-BF6C-BA18DDA4E56C,TCGA-DU-A5TW,40x,"(1.0, 4.000081411126187, 16.00075987841945, 32.0015197568389)"
351,TCGA-DU-A5TY-01Z-00-DX1.3CE37EFB-9B39-4626-BA68-578E851588D1,TCGA-DU-A5TY,40x,"(1.0, 4.000559471889845, 16.007232297815417)"
352,TCGA-DU-A6S2-01Z-00-DX1.41E939D2-DE06-4BAB-9600-A1B2DDACA4D8,TCGA-DU-A6S2,40x,"(1.0, 4.0000684587650035, 16.003656383944794, 32.019391043588584)"
353,TCGA-DU-A6S3-01Z-00-DX1.08CE6930-D4E8-4084-A8C0-F2911B069E72,TCGA-DU-A6S3,40x,"(1.0, 4.00014293044328, 16.003878033255823, 32.015913347255356)"
354,TCGA-DU-A6S6-01Z-00-DX1.24E0E59F-ADD0-430D-AC6D-F6FD73C60345,TCGA-DU-A6S6,40x,"(1.0, 4.000260650395985, 16.001807767400535)"
355,TCGA-DU-A6S7-01Z-00-DX1.2F255110-F730-4CA5-A4EC-982A6423346D,TCGA-DU-A6S7,40x,"(1.0, 4.000155610030545, 16.003112694293954, 32.01481051786105)"
356,TCGA-DU-A6S8-01Z-00-DX1.278DE6CD-0564-4331-B68D-6F4B7121BAD1,TCGA-DU-A6S8,40x,"(1.0, 4.000079268614913, 16.001585623678647, 32.01493595323964)"
357,TCGA-DU-A76K-01Z-00-DX1.8620CC08-5A61-4B36-8D4A-078348B5E345,TCGA-DU-A76K,40x,"(1.0, 4.000177200236267, 16.00165406427221)"
358,TCGA-DU-A76L-01Z-00-DX1.1FCFF046-82EF-42B4-937F-CEFD63D3E713,TCGA-DU-A76L,40x,"(1.0, 4.000235508659173, 16.003180564773054)"
359,TCGA-DU-A76O-01Z-00-DX1.79424261-499C-4D61-9C74-3A35E1557501,TCGA-DU-A76O,40x,"(1.0, 4.0001940237388, 16.001210328869902, 32.002420657739805)"
360,TCGA-DU-A76R-01Z-00-DX1.EDE40E2C-2364-4B22-B787-E07E0821FF56,TCGA-DU-A76R,40x,"(1.0, 4.000454187953599, 16.00583601044673)"
361,TCGA-DU-A7T6-01Z-00-DX1.9FCFC32F-0D18-4CE5-8CF3-34A7732FD76D,TCGA-DU-A7T6,40x,"(1.0, 4.000177200236267, 16.003256628374775)"
362,TCGA-DU-A7T8-01Z-00-DX1.2D5A2041-46F5-4571-A933-2629E7617B31,TCGA-DU-A7T8,40x,"(1.0, 4.000275551907334, 16.00551276133663)"
363,TCGA-DU-A7TA-01Z-00-DX1.C0013D54-C292-4060-99F6-A6AB4E54FAA5,TCGA-DU-A7TA,40x,"(1.0, 4.000467323102431, 16.009351198042964)"
364,TCGA-DU-A7TB-01Z-00-DX1.D81A49F7-D5B5-42AC-BB15-24A8DBF3E2F3,TCGA-DU-A7TB,40x,"(1.0, 4.0002170274136715, 16.00434163240682)"
365,TCGA-DU-A7TC-01Z-00-DX1.75739C13-07E4-418F-B336-E0421F3F0366,TCGA-DU-A7TC,40x,"(1.0, 4.000576786092285, 8.002301924891844)"
366,TCGA-DU-A7TD-01Z-00-DX1.CDC41902-3673-4FDA-B4A5-4A453CF1362C,TCGA-DU-A7TD,40x,"(1.0, 4.000411168378226, 8.002158394834849)"
367,TCGA-DU-A7TG-01Z-00-DX1.BB74AF60-791A-42D8-8798-8BCEF80F3C1D,TCGA-DU-A7TG,40x,"(1.0, 4.000401381972928, 16.006139710205225)"
368,TCGA-DU-A7TI-01Z-00-DX1.4D83F5FC-F203-405A-AF16-5CA5F76E5001,TCGA-DU-A7TI,40x,"(1.0, 4.0007160380148825, 8.002325082613117)"
369,TCGA-DU-A7TJ-01Z-00-DX1.25849F8A-8BA3-4DAD-B23D-0FA6144FC0D1,TCGA-DU-A7TJ,40x,"(1.0, 4.000285599114607, 16.00496666243056, 32.02213405267983)"
370,TCGA-EZ-7264-01Z-00-DX1.80a61d74-77d9-4998-bb55-213767a588ff,TCGA-EZ-7264,40x,"(1.0, 4.000016038492381, 16.00161962782278, 32.00529285782263)"
371,TCGA-F6-A8O3-01Z-00-DX1.64B49CF2-4626-48BE-88B5-646E0BDF520C,TCGA-F6-A8O3,40x,"(1.0, 4.000030262680063, 16.001089588377724, 32.00712355252801)"
372,TCGA-F6-A8O4-01Z-00-DX1.28B744E2-072B-469B-9DDE-4DB6ADC57777,TCGA-F6-A8O4,40x,"(1.0, 4.000057369055131, 16.002236630528454, 32.01066777067808)"
373,TCGA-FG-5962-01Z-00-DX1.3df4ee8a-9be3-482e-a0d6-4e4d9c3c9f54,TCGA-FG-5962,40x,"(1.0, 4.00007059155725, 16.00102956481193, 64.01301744798997)"
374,TCGA-FG-5963-01Z-00-DX1.7bcacb10-cec1-4397-9c3a-bf08cab7d63d,TCGA-FG-5963,40x,"(1.0, 4.000023559345992, 16.00047120912261, 64.02902105135138)"
375,TCGA-FG-5964-01Z-00-DX1.971827c7-4e41-4b8c-af02-01b340cf4cbd,TCGA-FG-5964,40x,"(1.0, 4.000101927009087, 16.00323958015013, 32.00853276247733)"
376,TCGA-FG-5965-01Z-00-DX1.f317c968-bc3d-47dc-b608-41cb98b6608e,TCGA-FG-5965,40x,"(1.0, 4.000070631445119, 16.001234466377092, 64.02017364414225)"
377,TCGA-FG-6688-01Z-00-DX1.8f282d89-9838-4295-8c58-9ee29d915b07,TCGA-FG-6688,40x,"(1.0, 4.000058374771664, 16.00079118051236, 64.02391912590514)"
378,TCGA-FG-6689-01Z-00-DX1.378dc7f0-a35e-4157-bcb3-1bb8bf87fee8,TCGA-FG-6689,40x,"(1.0, 4.000035595783126, 16.00109764613604, 64.01967956008633)"
379,TCGA-FG-6690-01Z-00-DX1.69e8e3dd-91a5-442c-b0c9-8da45828b2c5,TCGA-FG-6690,40x,"(1.0, 4.000048631036327, 16.002016032553826, 64.0080641302153)"
380,TCGA-FG-6691-01Z-00-DX1.d5e614cf-985b-4ca1-9ded-4ff57e938df1,TCGA-FG-6691,40x,"(1.0, 4.0000260728998285, 16.000943782487116, 64.01713159319587)"
381,TCGA-FG-6692-01Z-00-DX1.719e6a21-c620-46a4-a47e-fb0fccc34cec,TCGA-FG-6692,40x,"(1.0, 4.000053009152914, 16.002745332219398, 32.005490664438796)"
382,TCGA-FG-7634-01Z-00-DX1.BF0F2F3E-2CAD-495C-A0E6-D8194BCC4A77,TCGA-FG-7634,40x,"(1.0, 4.000030888984988, 16.00250342440406, 32.006984262999396)"
383,TCGA-FG-7636-01Z-00-DX1.BD12D54F-E266-4950-AB43-912C714E338C,TCGA-FG-7636,40x,"(1.0, 4.000024982512242, 16.001657706248235, 32.00853692900999)"
384,TCGA-FG-7637-01Z-00-DX1.29BC8289-EC8E-4182-A235-C7AC5DAC9A0E,TCGA-FG-7637,40x,"(1.0, 4.000055994491266, 16.00115408111227, 64.0195025589936)"
385,TCGA-FG-7638-01Z-00-DX1.27EE5A65-D5D9-41B9-998E-049764C18DC8,TCGA-FG-7638,40x,"(1.0, 4.000041101520756, 16.00082209799408, 32.00942599357222)"
386,TCGA-FG-7641-01Z-00-DX1.7672d4c9-2bd2-4faf-a183-f69b7e1aefea,TCGA-FG-7641,40x,"(1.0, 4.000162954462887, 16.002778286030086, 32.008661521574396)"
387,TCGA-FG-7643-01Z-00-DX1.2F1D1287-FC69-4A7A-B401-9F48C0A2A7B9,TCGA-FG-7643,40x,"(1.0, 4.000025197802751, 16.00154541867656, 64.00994118360418)"
388,TCGA-FG-8181-01Z-00-DX1.2902c472-2ec1-4e6c-a31e-e04b693ae4fb,TCGA-FG-8181,40x,"(1.0, 4.000157088076347, 16.00393174805803, 32.00786349611606)"
389,TCGA-FG-8182-01Z-00-DX1.287825ff-7486-455b-b3d7-90200806ae87,TCGA-FG-8182,40x,"(1.0, 4.000212362742273, 16.00220694427729, 32.007110356781745)"
390,TCGA-FG-8185-01Z-00-DX1.99b9779e-d967-47c6-836c-8b71a335b9a0,TCGA-FG-8185,40x,"(1.0, 4.000045326806273, 16.000423062975948, 64.02064104153412)"
391,TCGA-FG-8186-01Z-00-DX1.61031186-ca17-4c25-b7e8-b9a3f99a8242,TCGA-FG-8186,40x,"(1.0, 4.000088993884972, 16.00069640831459, 32.00708979995741)"
392,TCGA-FG-8187-01Z-00-DX2.e9ba4a17-f5b7-4786-b4f3-29e0d79b5985,TCGA-FG-8187,40x,"(1.0, 4.000040883074407, 16.00147203140334, 32.01268513277675)"
393,TCGA-FG-8187-01Z-00-DX1.4af1e387-0e5f-43e2-a237-fad93a0209a7,TCGA-FG-8187,40x,"(1.0, 4.0, 16.001283285210135, 32.012695940087724)"
394,TCGA-FG-8188-01Z-00-DX1.2a587a5c-9985-4d83-868d-4801fb239a61,TCGA-FG-8188,40x,"(1.0, 4.0, 16.0, 32.00423728813559)"
395,TCGA-FG-8188-01Z-00-DX2.41b9a28a-95c5-4ebe-ab98-51aa44967cd0,TCGA-FG-8188,40x,"(1.0, 4.000148016577857, 16.00217133833399, 32.01320561069973)"
396,TCGA-FG-8188-01Z-00-DX3.0238ac4e-c4ea-486e-9884-7853729294a9,TCGA-FG-8188,40x,"(1.0, 4.000115839060932, 16.001730809615154, 32.01360526596902)"
397,TCGA-FG-8189-01Z-00-DX1.3B81D484-0399-44AE-8D64-8498D2691139,TCGA-FG-8189,40x,"(1.0, 4.000106152800926, 16.001372364379648, 64.02657106117304)"
398,TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce,TCGA-FG-8191,40x,"(1.0, 4.000106541657788, 16.003033000552712, 32.006066001105424)"
399,TCGA-FG-A4MT-02Z-00-DX1.F0250524-BEDE-4C23-A3E9-F1D927F5E561,TCGA-FG-A4MT,40x,"(1.0, 4.000063120686753, 16.000817454498424, 32.00432859670148)"
400,TCGA-FG-A4MT-02Z-00-DX5.BC137126-2035-4629-BCCF-EDDD39CC7178,TCGA-FG-A4MT,40x,"(1.0, 4.000062961719275, 16.000944967653396, 32.00466313916148)"
401,TCGA-FG-A4MT-02Z-00-DX6.0CD6853F-A85E-4AD5-86BD-0925F6542453,TCGA-FG-A4MT,40x,"(1.0, 4.0, 16.001564638529153, 32.00312927705831)"
402,TCGA-FG-A4MT-02Z-00-DX2.9CCA63C2-537E-4830-B6C3-ADF6F614AFF3,TCGA-FG-A4MT,40x,"(1.0, 4.0, 16.00068061936362, 32.00408441116406)"
403,TCGA-FG-A4MT-02Z-00-DX4.5CC76ADE-AFCE-4BDC-AC27-4CD962926AD6,TCGA-FG-A4MT,40x,"(1.0, 4.000022808137944, 16.00082116788321, 32.004087323541484)"
404,TCGA-FG-A4MT-02Z-00-DX3.1EB377EB-35FD-420F-9CD9-4A9E4B75EB53,TCGA-FG-A4MT,40x,"(1.0, 4.000043546420484, 16.000651000558562, 64.01199423766157)"
405,TCGA-FG-A4MU-01Z-00-DX1.F557204B-3E0E-4961-ACCA-0567C66E318F,TCGA-FG-A4MU,40x,"(1.0, 4.000066077483153, 16.000919202180995, 64.02354703288822)"
406,TCGA-FG-A4MU-01Z-00-DX3.C4DF3CCE-61FC-4E79-A1AA-528F55285147,TCGA-FG-A4MU,40x,"(1.0, 4.000073410659228, 16.001280172169288, 32.004940765336045)"
407,TCGA-FG-A4MU-01Z-00-DX2.4E6A0F42-3203-453D-A8BE-D9B451618407,TCGA-FG-A4MU,40x,"(1.0, 4.000113567534827, 16.000454270139308, 32.000908540278616)"
408,TCGA-FG-A4MW-01Z-00-DX1.526F910A-096F-44B7-9D7F-04342332CC4B,TCGA-FG-A4MW,40x,"(1.0, 4.0, 16.002250783886414, 32.00949298840389)"
409,TCGA-FG-A4MW-01Z-00-DX2.2A441E68-6A73-47F7-A3C8-C5656F9CC658,TCGA-FG-A4MW,40x,"(1.0, 4.000097055968942, 16.001941496246438, 32.011661640547075)"
410,TCGA-FG-A4MX-01Z-00-DX1.64CE3174-2194-461A-AD83-D0CF49FD27EF,TCGA-FG-A4MX,40x,"(1.0, 4.000044563279857, 16.00017825311943, 64.01212553495007)"
411,TCGA-FG-A4MY-01Z-00-DX1.EB81EFA3-9B05-4480-8570-8D16B923D655,TCGA-FG-A4MY,40x,"(1.0, 4.000046602665673, 16.000932140193886, 32.005706739561646)"
412,TCGA-FG-A60J-01Z-00-DX1.1A313634-0CA2-40B4-998A-58871CF2A5CE,TCGA-FG-A60J,40x,"(1.0, 4.000056824639163, 16.001657794597975, 32.00903922139604)"
413,TCGA-FG-A60K-01Z-00-DX1.A5997F67-B39A-477A-BE71-BF72FD9596F8,TCGA-FG-A60K,40x,"(1.0, 4.000026530828823, 16.001438887144936, 64.03388996238581)"
414,TCGA-FG-A60K-01Z-00-DX2.43CB9666-FF7D-4000-8EF4-C56F1619E56E,TCGA-FG-A60K,40x,"(1.0, 4.0, 16.00152271000853, 32.00304542001706)"
415,TCGA-FG-A60L-01Z-00-DX1.BE970739-D829-489B-A697-311021B8CD73,TCGA-FG-A60L,40x,"(1.0, 4.0000877039115945, 16.002584433692654, 32.00849009197964)"
416,TCGA-FG-A6IZ-01Z-00-DX1.4E27D4BA-5E6C-4E51-97F4-5EE6148A4F29,TCGA-FG-A6IZ,40x,"(1.0, 4.0, 16.00189484936445, 32.00875016961629)"
417,TCGA-FG-A6J1-01Z-00-DX1.F360DE20-12F7-4727-8A21-C3D3F3EA4AF2,TCGA-FG-A6J1,40x,"(1.0, 4.000053810510451, 16.00081918024908, 32.00163836049816)"
418,TCGA-FG-A6J3-01Z-00-DX2.623EFD35-6640-4E69-991F-4D02757195C0,TCGA-FG-A6J3,40x,"(1.0, 4.0000281293952185, 16.001462975467028, 64.02747747747748)"
419,TCGA-FG-A6J3-01Z-00-DX1.AA7E89A2-D29C-4C47-9905-4016302CC92C,TCGA-FG-A6J3,40x,"(1.0, 4.00009541377775, 16.00135624298329, 64.02917275751605)"
420,TCGA-FG-A6J3-01Z-00-DX5.533723D7-87B8-4070-931C-64BEB265F9EA,TCGA-FG-A6J3,40x,"(1.0, 4.000050958010599, 16.000643972887467, 64.01562679502791)"
421,TCGA-FG-A6J3-01Z-00-DX3.76B18CCB-CE54-4A5D-9B74-8E62AE893147,TCGA-FG-A6J3,40x,"(1.0, 4.000026394974396, 16.001801159199147, 64.0309232985721)"
422,TCGA-FG-A6J3-01Z-00-DX4.FB8C5E32-7F05-42C7-9597-DDFD2B842AC5,TCGA-FG-A6J3,40x,"(1.0, 4.00002727322315, 16.00054549421776, 64.03070554147646)"
423,TCGA-FG-A70Y-01Z-00-DX1.9A06E22B-6845-493B-BE36-2FD5A83AF122,TCGA-FG-A70Y,40x,"(1.0, 4.000121081855644, 16.000812206352556, 32.0092582280065)"
424,TCGA-FG-A70Z-01Z-00-DX1.ABAF26D5-7AEE-48EE-B13F-0BE7FCEE6280,TCGA-FG-A70Z,40x,"(1.0, 4.000244041746186, 16.002277957605404, 32.01497560696453)"
425,TCGA-FG-A710-01Z-00-DX1.78193C8E-38BE-48FC-A64E-D1935F42069C,TCGA-FG-A710,40x,"(1.0, 4.00019268288978, 16.002285401989425, 64.03426365677723)"
